Data,IdPaese,IdFiscaleIVA,CAP,Comune,Provincia,Descrizione,Quantita,PrezzoUnitario,PrezzoTotale
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA GAS. S. ANNA PET,1,2.28,2.28
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA GAS. S. ANNA PET,1,2.28,2.28
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ESTATHE LIMONE PET,1,9.72,9.72
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ESTATHE LIMONE PET,1,9.72,9.72
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ESTATHE PESCA PET,1,9.72,9.72
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 MENABREA 150 ANNIV.VAP,1,26.16,26.16
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA VERA NAT  PET,10,1.08,10.8
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL66 BIRRA MORETTI VAP,1,14.1,14.1
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 BIRRA ICHNUSA VAP,1,11.76,11.76
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA VERA NAT. PET,1,3.12,3.12
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA VERA NAT. PET,1,3.12,3.12
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA VERA NAT. PET,1,3.12,3.12
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA VERA NAT. PET,1,3.12,3.12
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 LE BONELLE SFUSA ROTONDA,1,6.14,6.14
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"TALEGGIO DOP 1/2FF KG1,1 CA",1,8.14,9.57
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 BARBAZZALE BIANC COTTANER,1,4.19,4.19
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 BARBAZZALE BIANC COTTANER,1,4.19,4.19
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 SAUVIGNON CA BOLANI,1,3.99,3.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 SAUVIGNON CA BOLANI,1,3.99,3.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 SAUVIGNON CA BOLANI,1,3.99,3.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,152PZ ASCIUGAMANO PAC MP,1,19.5,19.5
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,152PZ ASCIUGAMANO PAC MP,1,19.5,19.5
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 45 COCA COLA PET,1,17.28,17.28
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ML70X24 TRINKETTO CASA D.DOLCE,1,6.99,6.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG25 PASTIGLIE SALE ARO DIAM22,1,5.55,5.55
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 SAMBUCA EXTRA MOLINARI42,1,18.99,18.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 SAMBUCA EXTRA MOLINARI42,1,18.99,18.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 SAMBUCA EXTRA MOLINARI42,1,18.99,18.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 SAMBUCA EXTRA MOLINARI42,1,18.99,18.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 SAMBUCA EXTRA MOLINARI42,1,18.99,18.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 SAMBUCA EXTRA MOLINARI42,1,18.99,18.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA ZERO VAP,1,12.0,12.0
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 BIRRA MORETTI ROSSA VAP,1,16.56,16.56
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 SP MILL EXDRY ROSE CA'ERN,1,11.88,11.88
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 75 SPUM.E.DRY MILLES CA ERN,1,10.14,10.14
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 BLANC DE BLANC CA ERNESTO,1,10.74,10.74
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 ROSSO TOSC IGT BORGOBRUNO,1,17.94,17.94
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 ROSSO TOSC IGT BORGOBRUNO,1,17.94,17.94
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 ROSSO TOSC IGT BORGOBRUNO,1,17.94,17.94
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 VALPOL RIPASSO C. FILARI,1,28.74,28.74
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 VALPOL SUPER C FILARI,1,20.94,20.94
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHIANTI CLAS TORRE GRAZIE,1,20.94,20.94
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL20 ESTATHE   PESCA FERRERO,1,25.92,25.92
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 45 COCA COLA ZERO PET,1,8.64,8.64
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL20 ESTATHELIMONE FERRERO,1,25.92,25.92
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA VAP,1,12.0,12.0
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,EDAMER KG3 CA,3,4.39,13.76
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 GRATT. FRESCO MIX AMBROSI,1,6.99,6.99
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G680AGLIO X ANTIP.ODG VS.MC,1,4.3,4.3
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G770 CRAUTI CRUDI NAT. ZUCCATO,1,2.34,2.34
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G770 CRAUTI CRUDI NAT. ZUCCATO,1,2.34,2.34
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL70 VECC.AMARO DEL CAPO 35.0,1,7.49,7.49
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G 200  FILETTO PESCE AZZURRO,1,3.7,3.7
2020-01-19,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,25 SACCHI 70X110 120L MATBI MP,1,11.76,11.76
2022-08-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,"Consegnata a: 00001 MF snc di Acquaviva marco 6 c.
via F. Corridoni, 41
20122 Milano (MI)",-1,0.0,0.0
2022-08-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Ns. doc.(DTV) n.:2381/006 29/08/2022,-1,0.0,0.0
2022-08-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Barlotti bocconcino di bufala da 50 gr.,2,14.55,40.01
2022-08-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Burrata singola 250 gr,1,3.5,3.5
2022-08-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Ciliegina di mozz. 12 gr vs 250 gr,2,3.15,6.3
2022-08-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Scamorza 30 gr affumicata vs 250 gr,2,3.25,6.5
2022-08-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Ns. doc.(DTV) n.:2407/006 31/08/2022,-1,0.0,0.0
2022-08-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Burratina in bicchiere 125 gr vs 8 pz 1K,8,1.8,13.97
2022-08-31,IT,ff7d4c57c6f6,20010,PREGNANA MILANESE,MI,Scamorza 30 gr affumicata vs 250 gr,2,3.25,6.5
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CALICE CHAMPAGNE VINA C27,1,5.0,5.0
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,SACCO BIANCO 26X11X35 ARO,1,5.4,5.4
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,SACCO AVANA 26X11X35 ARO,1,5.4,5.4
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,100 COPER.X BICC.CAPP/THE BIO,1,7.78,7.78
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,50BICCHIERI GRANDI 430MLBIO MP,1,6.2,6.2
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,EDAMER KG3 CA,3,4.25,13.56
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,152PZ ASCIUGAMANO PAC MP,1,20.3,20.3
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,152PZ ASCIUGAMANO PAC MP,1,20.3,20.3
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 45 COCA COLA PET,1,18.0,18.0
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA VAP,1,13.2,13.2
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 G.GUIZZA SZA ARANCIA,1,2.4,2.4
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 G.GUIZZA SZA ARANCIA,1,2.4,2.4
2021-02-28,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,FLUTE CHAMPAGNE CL27 MONDIAL,1,6.0,6.0
2023-11-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,Riferimento: DDT Nr. 003064/29 del 27/11/2023,-1,0.0,0.0
2023-11-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,MARRON GLACES x 54,1,61.0,61.0
2023-11-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,ACQUA CHIARELLA 500 ml pz 24 NAT - OMAGGIO,1,5.0,5.0
2023-11-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,cote dor bouchee 25 gr x 48 pz,1,30.72,30.72
2023-11-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,CAFFAREL EXPO GIANDUIOTTI X KG 4,1,216.16,216.16
2023-11-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,Spese,-1,0.3,0.3
2021-06-30,IT,c3a6d739b3d1,159,ROMA,,PEDAGGI AUTOSTRADALI,-1,73.03,73.03
2023-11-30,IT,23149869f757,142,ROMA,,CANONE TELEPASS,-1,1.5,1.5
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500PASTA SEM DECECCBUCATINI15,1,0.99,0.99
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G 100 TONNO AFFUMICATO,1,2.5,2.5
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G125X8 BURRATE MC,1,10.99,10.99
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G935 OLIVE NERE A RONDELLE,1,3.5,3.5
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G935 OLIVE NERE A RONDELLE,1,3.5,3.5
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150ACQUA VERA FRIZZ. PET,6,1.56,9.36
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT.LEVISSIMA PET,1,1.44,1.44
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT.LEVISSIMA PET,1,1.44,1.44
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT.LEVISSIMA PET,1,1.44,1.44
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT.LEVISSIMA PET,1,1.44,1.44
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT.LEVISSIMA PET,1,1.44,1.44
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150 ACQUA NAT.LEVISSIMA PET,1,1.44,1.44
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,PEPER. MISTI 70/90 CS (IT II),7,0.99,7.06
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G800 INS.MISTA JULIENNE VS C/C,1,2.99,2.99
2020-07-24,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG 1.5 ACCIUGHE PEZZ OS LA PER,1,12.6,12.6
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,ORATA ALL. GRECIA 300/400,1,5.99,6.01
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,BRANZINO ALL. CROAZIA 300/400,1,7.1,8.15
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 BRIE MC,1,6.25,6.25
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 MOZZ BUFALA DOP G100 MC*,1,10.99,10.99
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G540 TOMINI CLASSICI  6PZ MC,1,5.5,5.5
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHAMP. VEUVE PELLETIER,1,77.94,77.94
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150ACQUA FRIZZANTE S.BENED.,1,1.26,1.26
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150ACQUA FRIZZANTE S.BENED.,1,1.26,1.26
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150ACQUA FRIZZANTE S.BENED.,1,1.26,1.26
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL150ACQUA FRIZZANTE S.BENED.,1,1.26,1.26
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,VASSOIO ACC.RETT.21X13 MP,1,1.49,1.49
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,VASSOIO ACC.RETT.21X13 MP,1,1.49,1.49
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,VASSOIO ACC.RETT.21X13 MP,1,1.49,1.49
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,VASSOIO ACC.RETT.21X13 MP,1,1.49,1.49
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,VASSOIO ACC.RETT.21X13 MP,1,1.49,1.49
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,7.99,7.99
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,7.99,7.99
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,7.99,7.99
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 CHARDONNAY AA PILAT WALCH,1,7.99,7.99
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 45 COCA COLA ZERO PET,1,7.56,7.56
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA NAT. S. ANNA PET,12,3.84,46.08
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG5 LENTICCHIE ROSSE MC,1,14.16,14.16
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA S.PELLEGRINO PET,1,7.68,7.68
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA S.PELLEGRINO PET,1,7.68,7.68
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE PESCA PET,1,8.64,8.64
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE PET,1,8.64,8.64
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL.50 ACQUA PANNA NATURALEPET,1,7.68,7.68
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA GAS. S. ANNA PET,1,3.84,3.84
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA GAS. S. ANNA PET,1,3.84,3.84
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA GAS. S. ANNA PET,1,3.84,3.84
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA GAS. S. ANNA PET,1,3.84,3.84
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA GAS. S. ANNA PET,1,3.84,3.84
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA GAS. S. ANNA PET,1,3.84,3.84
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA GAS. S. ANNA PET,1,3.84,3.84
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 150 ACQUA VERA NAT. PET,1,1.14,1.14
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 150 ACQUA VERA NAT. PET,1,1.14,1.14
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 150 ACQUA VERA NAT. PET,1,1.14,1.14
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 150 ACQUA VERA NAT. PET,1,1.14,1.14
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL33 BIRRA MORETTI ZERO VAP,1,18.0,18.0
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL20 COCKTAIL S.PELLEGRINO VAP,1,10.08,10.08
2021-11-13,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G800 CERNIA 80/150 FIL,1,12.99,12.99
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,MOZZARELLA A.Q. 125G  BUSTA,7,0.95,6.65
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,MOZZARELLA A.Q. 125G  BUSTA,5,0.95,4.75
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,LATTE CLAM DA AQ 1L REX,6,1.3,7.8
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,MASCARPONE GRANAROLO 500G,1,3.68,3.68
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,LATTE CLAM DA AQ 1L REX,12,1.3,15.6
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,LATTE CLAM DA AQ 1L REX,12,1.3,15.6
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,UOVA ALLEVATE ALL'APERTO X6,4,1.51,6.04
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,LATTE CLAM DA AQ 1L REX,18,1.3,23.4
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,UOVA ALLEVATE ALL'APERTO X6,4,1.51,6.04
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,LATTE CLAM DA AQ 1L REX,12,1.3,15.6
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,UOVA ALLEVATE ALL'APERTO X6,4,1.51,6.04
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,LATTE CLAM DA AQ 1L REX,13,1.3,16.9
2023-09-30,IT,7e308f24ef0b,40127,Bologna,BO,LATTE CLAM DA AQ 1L REX,7,1.3,9.1
2020-06-30,IT,c3a6d739b3d1,159,ROMA,,PEDAGGI AUTOSTRADALI,-1,41.56,41.56
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,"CL200 GIN LIONHEART PET 37,5",1,12.98,12.98
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 100 DOLCE VITA DRY GIN 40,1,14.99,14.99
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 100 DOLCE VITA DRY GIN 40,1,14.99,14.99
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 45 COCA COLA ZERO PET,1,9.6,9.6
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE PET,1,8.76,8.76
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE LIMONE PET,1,8.76,8.76
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL200 APERITIVO DILMOR PET 11.,1,9.5,9.5
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL200 APERITIVO DILMOR PET 11.,1,9.5,9.5
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL200 APERITIVO DILMOR PET 11.,1,9.5,9.5
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL200 APERITIVO DILMOR PET 11.,1,9.5,9.5
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL18 TONICA SCHWEPPES VAP,1,12.0,12.0
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 33 COCA COLA ZERO VAP,1,16.08,16.08
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 45 COCA COLA PET,1,19.2,19.2
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500 CHIPS TRASPARENTI PAI,10,3.81,38.1
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL50 ACQUA S.PELLEGRINO PET,1,8.4,8.4
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G77X18 CROISSANT CIOC COLUMB,1,8.09,8.09
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PIZZETTE BURRO MC,1,6.15,6.15
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PIZZETTE BURRO MC,1,6.15,6.15
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PIZZETTE BURRO MC,1,6.15,6.15
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 PIZZETTE BURRO MC,1,6.15,6.15
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,KG1 BOCCONCINI ALGHETTE MC,1,3.88,3.88
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 20 MIRTILLO YOGA 100% VAP,1,17.16,17.16
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE PESCA PET,1,8.76,8.76
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 20 PERA YOGA 100% VAP,1,8.76,8.76
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 20 PESCA YOGA 100% VAP,1,8.76,8.76
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 20 ACE YOGA 100% VAP,1,8.76,8.76
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 20 ALBICOCCA YOGA 100% VAP,1,8.76,8.76
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 40 ESTATHE PESCA PET,1,8.76,8.76
2023-06-09,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL 20  ANANAS PAGO 100% VAP,1,18.0,18.0
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,Riferimento: DDT Nr. 000465/29 del 17/02/2023,-1,0.0,0.0
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,GALAK BARRETTA Pz.36,1,28.8,28.8
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,MIKADO LATTE X 24,2,21.12,42.24
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,TWIX gr 50 - pz. 25,1,16.25,16.25
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,cote dor bouchee 25 gr x 48 pz,1,24.0,24.0
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,FRISK CLOROFILL NEW BOX X12 1 EURO,3,9.0,27.0
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,FRISK PEPP.NEW BOX X12 1 EURO,1,9.0,9.0
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,FRISK EXTRA STRONG NEW BOX X12 1 EURO,1,9.0,9.0
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,VIVIDENT FRUIT BLAST X 20 AST UPG.,1,25.65,25.65
2023-02-27,IT,f7da5631dd0c,20095,CUSANO MILANINO,MI,Spese,-1,0.3,0.3
2022-08-02,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G250PASTA DECECC TAGLIAT.INTEG,1,0.95,0.95
2022-08-02,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G250PASTA DECECC TAGLIAT.INTEG,1,0.95,0.95
2022-08-02,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500 PASTA GAROFALO CASARECC88,1,0.85,0.85
2022-08-02,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,G500 PASTA GAROFALO CASARECC88,1,0.85,0.85
2022-08-02,IT,dde05c5a9e8b,20097,SAN DONATO MILANESE,MI,CL75 MONTEP ABR BIO BEAR TOLLO,1,3.85,3.85
